,ID,case_name,url,cite,dock_raw,docket,summary,jurisdiction,court,case_date,plt,plt_typ,def,def_typ,judge,outcome,outcome_notes,agy,location,statute,species,AIM,TON,OOC,cites,appeals,ej_count,ej_keywords,science,experts,dr_phd,deference,climate_count,climate_keywords,housing_count,housing_keywords,cercla_flag,further_notes,ton_mc1,ton_mc2,ooc_mc1,ooc_mc2,judge_clean,First_Name,Middle,Last_Name,Middle_Initial,n.x,nid,jid,Last.Name,First.Name,Middle.Name,Suffix,Birth.Month,Birth.Day,Birth.Year,Birth.City,Birth.State,Death.Month,Death.Day,Death.Year,Death.City,Death.State,Gender,Race.or.Ethnicity,Court.Type..1.,Court.Name..1.,Appointment.Title..1.,Appointing.President..1.,Party.of.Appointing.President..1.,Reappointing.President..1.,Party.of.Reappointing.President..1.,ABA.Rating..1.,Seat.ID..1.,Statute.Authorizing.New.Seat..1.,Recess.Appointment.Date..1.,Nomination.Date..1.,School..1.,Degree..1.,Degree.Year..1.,School..2.,Degree..2.,Degree.Year..2.,School..3.,Degree..3.,Degree.Year..3.,School..4.,Degree..4.,Degree.Year..4.,School..5.,Degree..5.,Degree.Year..5.,Professional.Career,Other.Nominations.Recess.Appointments,X,party.affiliation.of.president,president.name,court.type,court.name,state,nomination.date.senate.executive.journal,dime.cid,dime.cfscore,imputed.dime.cfscore,jcs.score.dw,jcs.cfscore.cf,pres.dw,pres.dime.cfscore,senscore.dw,senscore.dime.cfscore,state.delegation.dw,state.delegation.dime.cfscore,use.pres,both.sen.opp,unified,birth.year,gender,race.or.ethnicity,aba.rating,law.school,employment.text.field,exit.year,enter.year,jd.rank,degree.type,clerked.for.con,clerked.for.lib,nconts,jud.chair.dw,overimputed.dime.cfscore,court.name1,enter.year1,exit.year1,court.name2,enter.year2,exit.year2,court.name3,enter.year3,exit.year3,exit.yearr,exit.year1r,exit.year2r,circuit,circuit2,circuit3,Middle.Initial,n.y,first_dist,middle_dist,last_dist,total_dist,matched,district,District_FJCBonica,court_mismatch,n,keep
18,1976-0417-nation-001,"National Land for People, Inc. v. Bureau of Reclamation of DOI",https://advance.lexis.com/api/document?collection=cases&id=urn:contentItem:3S4V-JBN0-0054-62TR-00000-00&context=1516831&sourcegroupingtype=G,417 F. Supp. 449,Civ. A. No. 76-0928,76-00928,"Preliminary injunction was granted because an organization had standing, demonstrated harm to its members due to the officials' failure to begin a public rule-making process for approvals of excess land sales, and was likely to prevail on the merits.",U.S. Federal,United States District Court for the District of Columbia,8/9/76,"national land for people, inc.",ngo,the bureau of reclamation of the department of the interior,fed,barrington daniels parker sr,plaintiff,none,bor,california,rcra,none,prevent sale of excess lands,public land,land ownership,8,yes,0,none,0,none,0,no,0,none,0,none,0,none,Landscapes,Landscapes,waste & pollution,Legal,barrington daniels parker,barrington,daniels,parker,d,1,1386076,1834,parker,barrington,daniels,Jr.,NA,NA,1944,Washington,DC,NA,NA,NA, , ,Male,African American,U.S. District Court,U.S. District Court for the Southern District of New York,Judge,William J. Clinton,Democratic,,,Well Qualified,NYSD1004, ,,4/26/94,Yale College,B.A.,1965,Yale Law School,LL.B.,1969,,,,,,NA,,,NA,"Law clerk, Hon. Aubrey E. Robinson, Jr., U.S. District Court, District of Columbia, 1969-1970; Private practice, New York City, 1970-1994","Nominated to U.S. Court of Appeals for the Second Circuit, May 9, 2001; no Senate vote",635,Democratic,William J. Clinton,USDC,"U. S. District Court, Southern District of New York",NY,9/4/01,4609014925,-0.599,-0.599,-0.31,-0.494,-0.452,-0.79,-0.31,-0.494,-0.187,-0.284,0,0,1,1944,M,African American,Well Qualified,Yale Law School,"Law clerk, Hon. Aubrey E. Robinson, Jr., U.S. District Court, District of Columbia, 1969-1970<BR>Private practice, New York City, 1970-1994<BR><BR>Nominated to U.S. Court of Appeals for the Second Circuit, May 9, 2001; no Senate vote",2001,2001,1,B.A.,0,1,11,-0.374,-0.767878682,U. S. Court of Appeals for the Second Circuit,2001,2009,,NA,3000,NA,NA,NA,2009,2009,NA,"U. S. District Court, Southern District of New York",,NA,d,1,0,0,0,0,1,90,8,0,2,0
19,1976-0417-nation-001,"National Land for People, Inc. v. Bureau of Reclamation of DOI",https://advance.lexis.com/api/document?collection=cases&id=urn:contentItem:3S4V-JBN0-0054-62TR-00000-00&context=1516831&sourcegroupingtype=G,417 F. Supp. 449,Civ. A. No. 76-0928,76-00928,"Preliminary injunction was granted because an organization had standing, demonstrated harm to its members due to the officials' failure to begin a public rule-making process for approvals of excess land sales, and was likely to prevail on the merits.",U.S. Federal,United States District Court for the District of Columbia,8/9/76,"national land for people, inc.",ngo,the bureau of reclamation of the department of the interior,fed,barrington daniels parker sr,plaintiff,none,bor,california,rcra,none,prevent sale of excess lands,public land,land ownership,8,yes,0,none,0,none,0,no,0,none,0,none,0,none,Landscapes,Landscapes,waste & pollution,Legal,barrington daniels parker,barrington,daniels,parker,d,1,1386071,1833,parker,barrington,daniels,Sr.,11,17,1915,Rosslyn,VA,6,2,1993,Washington,DC,Male,African American,U.S. District Court,U.S. District Court for the District of Columbia,Judge,Richard M. Nixon,Republican,,,Qualified,DCD0607, ,,9/15/69,"Lincoln University, Pennsylvania",A.B.,1936,University of Pennsylvania,M.A.,1938,University of Chicago Law School,J.D.,1947,,,NA,,,NA,"Private practice, Washington, D.C., 1947-1968",,2077,Republican,Richard M. Nixon,USDC,U. S. District Court for the District of Columbia,NY,9/15/69,4609014925,-0.599,-0.599,-0.135,0.028,0.545,NA,-0.135,0.028,-0.215,-0.109,0,0,0,1915,M,African American,Qualified,University of Chicago Law School,"Private practice, Washington, D.C., 1947-1968",1985,1969,1,A.B.,0,0,11,0.03,-0.573706806,,NA,3000,,NA,3000,NA,NA,NA,1985,NA,NA,U. S. District Court for the District of Columbia,,NA,d,1,0,0,0,0,1,90,90,1,2,1
4,1971-0337-izaakx-001,Izaak Walton League v. Schlesinger,https://advance.lexis.com/api/document?collection=cases&id=urn:contentItem:3S4V-NHN0-003B-333R-00000-00&context=1516831&sourcegroupingtype=G,337 F. Supp. 287,Nos. 2207-71%2208-71,71-02207%71-02208,"Agency's refusal to comply with requirement that it issue environmental statement prior to issuing interim operating license to nuclear power plant was final order subject to review, and court enjoined agency from issuing license without statement.",U.S. Federal,United States District Court for the District of Columbia,12/17/71,izaak walton league of america%united automobile aerospace and agricultural implement workers of america%people of the state of illinois,ngo%union%state,atomic energy commission%commonwealth edison company%iowa-illinois gas and electric company,fed%industry,barrington daniels parker sr.,plaintiff,none,none,illinois,nepa,none,stop contrsuction,river%clean air,legal duty,31,yes,0,none,0,none,0,no,0,none,0,none,0,none,Landscapes%Atmosphere,Freshwater%Atmosphere,legal & procedural,Legal,barrington daniels parker,barrington,daniels,parker,d,1,1386076,1834,parker,barrington,daniels,Jr.,NA,NA,1944,Washington,DC,NA,NA,NA, , ,Male,African American,U.S. District Court,U.S. District Court for the Southern District of New York,Judge,William J. Clinton,Democratic,,,Well Qualified,NYSD1004, ,,4/26/94,Yale College,B.A.,1965,Yale Law School,LL.B.,1969,,,,,,NA,,,NA,"Law clerk, Hon. Aubrey E. Robinson, Jr., U.S. District Court, District of Columbia, 1969-1970; Private practice, New York City, 1970-1994","Nominated to U.S. Court of Appeals for the Second Circuit, May 9, 2001; no Senate vote",635,Democratic,William J. Clinton,USDC,"U. S. District Court, Southern District of New York",NY,9/4/01,4609014925,-0.599,-0.599,-0.31,-0.494,-0.452,-0.79,-0.31,-0.494,-0.187,-0.284,0,0,1,1944,M,African American,Well Qualified,Yale Law School,"Law clerk, Hon. Aubrey E. Robinson, Jr., U.S. District Court, District of Columbia, 1969-1970<BR>Private practice, New York City, 1970-1994<BR><BR>Nominated to U.S. Court of Appeals for the Second Circuit, May 9, 2001; no Senate vote",2001,2001,1,B.A.,0,1,11,-0.374,-0.767878682,U. S. Court of Appeals for the Second Circuit,2001,2009,,NA,3000,NA,NA,NA,2009,2009,NA,"U. S. District Court, Southern District of New York",,NA,d,1,0,0,0,0,1,90,8,0,2,0
5,1971-0337-izaakx-001,Izaak Walton League v. Schlesinger,https://advance.lexis.com/api/document?collection=cases&id=urn:contentItem:3S4V-NHN0-003B-333R-00000-00&context=1516831&sourcegroupingtype=G,337 F. Supp. 287,Nos. 2207-71%2208-71,71-02207%71-02208,"Agency's refusal to comply with requirement that it issue environmental statement prior to issuing interim operating license to nuclear power plant was final order subject to review, and court enjoined agency from issuing license without statement.",U.S. Federal,United States District Court for the District of Columbia,12/17/71,izaak walton league of america%united automobile aerospace and agricultural implement workers of america%people of the state of illinois,ngo%union%state,atomic energy commission%commonwealth edison company%iowa-illinois gas and electric company,fed%industry,barrington daniels parker sr.,plaintiff,none,none,illinois,nepa,none,stop contrsuction,river%clean air,legal duty,31,yes,0,none,0,none,0,no,0,none,0,none,0,none,Landscapes%Atmosphere,Freshwater%Atmosphere,legal & procedural,Legal,barrington daniels parker,barrington,daniels,parker,d,1,1386071,1833,parker,barrington,daniels,Sr.,11,17,1915,Rosslyn,VA,6,2,1993,Washington,DC,Male,African American,U.S. District Court,U.S. District Court for the District of Columbia,Judge,Richard M. Nixon,Republican,,,Qualified,DCD0607, ,,9/15/69,"Lincoln University, Pennsylvania",A.B.,1936,University of Pennsylvania,M.A.,1938,University of Chicago Law School,J.D.,1947,,,NA,,,NA,"Private practice, Washington, D.C., 1947-1968",,2077,Republican,Richard M. Nixon,USDC,U. S. District Court for the District of Columbia,NY,9/15/69,4609014925,-0.599,-0.599,-0.135,0.028,0.545,NA,-0.135,0.028,-0.215,-0.109,0,0,0,1915,M,African American,Qualified,University of Chicago Law School,"Private practice, Washington, D.C., 1947-1968",1985,1969,1,A.B.,0,0,11,0.03,-0.573706806,,NA,3000,,NA,3000,NA,NA,NA,1985,NA,NA,U. S. District Court for the District of Columbia,,NA,d,1,0,0,0,0,1,90,90,1,2,1
27,1987-0655-wellsx-001,Wells v. United States,https://advance.lexis.com/api/document?collection=cases&id=urn:contentItem:3S4N-DNW0-003B-651P-00000-00&context=1516831&sourcegroupingtype=G,655 F. Supp. 715,Civil Action No. 85-3333,85-03333,"Claims were dismissed pursuant to the discretionary function and misrepresentation exemptions of the Federal Tort Claims Act where the EPA's management of the lead pollution problem was discretionary, and there was no willful misrepresentation.",U.S. Federal,United States District Court for the District of Columbia,2/2/87,ella mae wells,individual,united states,fed,barrington daniels parker sr.,defendant,"procedural dismissal, plaintiffs can still seek redress",epa,texas,caa%rcra,none,recovery for physical and psychological harms allegedly caused by the environmental protection agency's failure to address lead pollution hazards in the residents' neighborhood,clean air%pollutants%soil,epa's failure to notify the public of lead exposure,13,yes,0,none,3,none,0,no,0,none,0,none,0,none,Landscapes%Atmosphere%Anthropogenic,Landscapes%Atmosphere%Hazardous Substance,waste & pollution,Production,barrington daniels parker,barrington,daniels,parker,d,1,1386076,1834,parker,barrington,daniels,Jr.,NA,NA,1944,Washington,DC,NA,NA,NA, , ,Male,African American,U.S. District Court,U.S. District Court for the Southern District of New York,Judge,William J. Clinton,Democratic,,,Well Qualified,NYSD1004, ,,4/26/94,Yale College,B.A.,1965,Yale Law School,LL.B.,1969,,,,,,NA,,,NA,"Law clerk, Hon. Aubrey E. Robinson, Jr., U.S. District Court, District of Columbia, 1969-1970; Private practice, New York City, 1970-1994","Nominated to U.S. Court of Appeals for the Second Circuit, May 9, 2001; no Senate vote",635,Democratic,William J. Clinton,USDC,"U. S. District Court, Southern District of New York",NY,9/4/01,4609014925,-0.599,-0.599,-0.31,-0.494,-0.452,-0.79,-0.31,-0.494,-0.187,-0.284,0,0,1,1944,M,African American,Well Qualified,Yale Law School,"Law clerk, Hon. Aubrey E. Robinson, Jr., U.S. District Court, District of Columbia, 1969-1970<BR>Private practice, New York City, 1970-1994<BR><BR>Nominated to U.S. Court of Appeals for the Second Circuit, May 9, 2001; no Senate vote",2001,2001,1,B.A.,0,1,11,-0.374,-0.767878682,U. S. Court of Appeals for the Second Circuit,2001,2009,,NA,3000,NA,NA,NA,2009,2009,NA,"U. S. District Court, Southern District of New York",,NA,d,1,0,0,0,0,1,90,8,0,2,0
28,1987-0655-wellsx-001,Wells v. United States,https://advance.lexis.com/api/document?collection=cases&id=urn:contentItem:3S4N-DNW0-003B-651P-00000-00&context=1516831&sourcegroupingtype=G,655 F. Supp. 715,Civil Action No. 85-3333,85-03333,"Claims were dismissed pursuant to the discretionary function and misrepresentation exemptions of the Federal Tort Claims Act where the EPA's management of the lead pollution problem was discretionary, and there was no willful misrepresentation.",U.S. Federal,United States District Court for the District of Columbia,2/2/87,ella mae wells,individual,united states,fed,barrington daniels parker sr.,defendant,"procedural dismissal, plaintiffs can still seek redress",epa,texas,caa%rcra,none,recovery for physical and psychological harms allegedly caused by the environmental protection agency's failure to address lead pollution hazards in the residents' neighborhood,clean air%pollutants%soil,epa's failure to notify the public of lead exposure,13,yes,0,none,3,none,0,no,0,none,0,none,0,none,Landscapes%Atmosphere%Anthropogenic,Landscapes%Atmosphere%Hazardous Substance,waste & pollution,Production,barrington daniels parker,barrington,daniels,parker,d,1,1386071,1833,parker,barrington,daniels,Sr.,11,17,1915,Rosslyn,VA,6,2,1993,Washington,DC,Male,African American,U.S. District Court,U.S. District Court for the District of Columbia,Judge,Richard M. Nixon,Republican,,,Qualified,DCD0607, ,,9/15/69,"Lincoln University, Pennsylvania",A.B.,1936,University of Pennsylvania,M.A.,1938,University of Chicago Law School,J.D.,1947,,,NA,,,NA,"Private practice, Washington, D.C., 1947-1968",,2077,Republican,Richard M. Nixon,USDC,U. S. District Court for the District of Columbia,NY,9/15/69,4609014925,-0.599,-0.599,-0.135,0.028,0.545,NA,-0.135,0.028,-0.215,-0.109,0,0,0,1915,M,African American,Qualified,University of Chicago Law School,"Private practice, Washington, D.C., 1947-1968",1985,1969,1,A.B.,0,0,11,0.03,-0.573706806,,NA,3000,,NA,3000,NA,NA,NA,1985,NA,NA,U. S. District Court for the District of Columbia,,NA,d,1,0,0,0,0,1,90,90,1,2,1
65,1996-0932-catrux-001,Cat Run Coal Co. v. Babbitt,https://advance.lexis.com/api/document?collection=cases&id=urn:contentItem:3S4N-F5Y0-006F-P0MM-00000-00&context=1516831&sourcegroupingtype=G,932 F. Supp. 772,CIVIL ACTION NO. 2:95-1063,95-01063,"A federal agency rule requiring landowners to bear mining reclamation costs was struck down for inadequate notice under the Administrative Procedure Act, and for exceeding the statutory authority of the Surface Mining Control and Reclamation Act.",U.S. Federal,"United States District Court for the Southern District of West Virginia, Charleston Division",8/8/96,cat run coal co.,industry,"department of the interior%office of surface mining, reclamation and enforcement",fed,charles h. haden ii,plaintiff,none,osmre,west virginia,smcra%cwa,none,challenge rule,mining%pollution,new rule imposing reclamation costs on landowners,6,no,0,none,2,none,0,no,0,none,0,none,0,none,EMR%Anthropogenic,Industrial/Materials%Hazardous Substance,waste & pollution,Other mineral extraction,charles h. haden,charles,h.,haden,h,1,1381606,933,haden,charles,harold,II,4,16,1937,Morgantown,WV,3,20,2004,Morgantown,WV,Male,White,U.S. District Court,U.S. District Court for the Northern District of West Virginia,Judge,Gerald Ford,Republican,,,Qualified,WVND0203, ,,10/1/75,West Virginia University,B.S.,1958,West Virginia University College of Law,LL.B.,1961,,,,,,NA,,,NA,"Private practice, Morgantown, West Virginia, 1961-1969; State delegate, West Virginia, 1963-1964; Member, Monongalia County [West Virginia] Board of Education, 1967-1968; Faculty, West Virginia University College of Law, 1967-1968; Tax commissioner, State of West Virginia, 1969-1972; Justice, Supreme Court of Appeals of West Virginia, 1972-1975; chief justice, 1974-1975; Member, Judicial Conference of the United States, 1998-2002",,1892,Republican,Gerald Ford,USDC,"U. S. District Court, Southern District of West Virginia",WV,10/1/75,NA,NA,0.245,0.496,NA,0.496,NA,-0.149333333,-0.22,-0.032,0.189,1,1,0,1937,M,White,Qualified,West Virginia University College of Law,"Private practice, Morgantown, West Virginia, 1961-1969<BR>State delegate, West Virginia, 1963-1964<BR>Member, Monongalia County [West Virginia] Board of Education, 1967-1968<BR>Faculty, West Virginia University College of Law, 1967-1968<BR>Tax commissioner, State of West Virginia, 1969-1972<BR>Justice, Supreme Court of Appeals of West Virginia, 1972-1975; chief justice, 1974-1975",1983,1975,5,B.S.,0,0,0,0.03,NA,"U. S. District Court, Southern District of West Virginia",1975,2004,,NA,3000,NA,NA,NA,NA,NA,NA,"U. S. District Court, Southern District of West Virginia",,NA,h,2,0,0,0,0,1,25,24,0,2,1
66,1996-0932-catrux-001,Cat Run Coal Co. v. Babbitt,https://advance.lexis.com/api/document?collection=cases&id=urn:contentItem:3S4N-F5Y0-006F-P0MM-00000-00&context=1516831&sourcegroupingtype=G,932 F. Supp. 772,CIVIL ACTION NO. 2:95-1063,95-01063,"A federal agency rule requiring landowners to bear mining reclamation costs was struck down for inadequate notice under the Administrative Procedure Act, and for exceeding the statutory authority of the Surface Mining Control and Reclamation Act.",U.S. Federal,"United States District Court for the Southern District of West Virginia, Charleston Division",8/8/96,cat run coal co.,industry,"department of the interior%office of surface mining, reclamation and enforcement",fed,charles h. haden ii,plaintiff,none,osmre,west virginia,smcra%cwa,none,challenge rule,mining%pollution,new rule imposing reclamation costs on landowners,6,no,0,none,2,none,0,no,0,none,0,none,0,none,EMR%Anthropogenic,Industrial/Materials%Hazardous Substance,waste & pollution,Other mineral extraction,charles h. haden,charles,h.,haden,h,1,1381606,933,haden,charles,harold,II,4,16,1937,Morgantown,WV,3,20,2004,Morgantown,WV,Male,White,U.S. District Court,U.S. District Court for the Northern District of West Virginia,Judge,Gerald Ford,Republican,,,Qualified,WVND0203, ,,10/1/75,West Virginia University,B.S.,1958,West Virginia University College of Law,LL.B.,1961,,,,,,NA,,,NA,"Private practice, Morgantown, West Virginia, 1961-1969; State delegate, West Virginia, 1963-1964; Member, Monongalia County [West Virginia] Board of Education, 1967-1968; Faculty, West Virginia University College of Law, 1967-1968; Tax commissioner, State of West Virginia, 1969-1972; Justice, Supreme Court of Appeals of West Virginia, 1972-1975; chief justice, 1974-1975; Member, Judicial Conference of the United States, 1998-2002",,1893,Republican,Gerald Ford,USDC,"U. S. District Court, Northern District of West Virginia",WV,10/1/75,NA,NA,0.245,0.496,NA,0.496,NA,-0.149333333,-0.22,-0.032,0.189,1,1,0,1937,M,White,Qualified,West Virginia University College of Law,"Private practice, Morgantown, West Virginia, 1961-1969<BR>State delegate, West Virginia, 1963-1964<BR>Member, Monongalia County [West Virginia] Board of Education, 1967-1968<BR>Faculty, West Virginia University College of Law, 1967-1968<BR>Tax commissioner, State of West Virginia, 1969-1972<BR>Justice, Supreme Court of Appeals of West Virginia, 1972-1975; chief justice, 1974-1975",1983,1975,5,B.S.,0,0,0,0.03,NA,"U. S. District Court, Southern District of West Virginia",1975,2004,,NA,3000,NA,NA,NA,NA,NA,NA,"U. S. District Court, Northern District of West Virginia",,NA,h,2,0,0,0,0,1,25,24,0,2,0
79,2000-083f-braggx-001,Bragg v. Robertson,https://advance.lexis.com/api/document?collection=cases&id=urn:contentItem:3YNG-DR70-0038-Y06P-00000-00&context=1516831&sourcegroupingtype=G,83 F. Supp. 2d 713,CIVIL ACTION NO. 2:98-0636,98-00636,"In plaintiffs' action under Surface Mining Control and Reclamation Act, court approved consent decree over intervenors' objections, because decree was fair and reasonable, as the result of extensive adversarial negotiation.",U.S. Federal,"United States District Court for the Southern District of West Virginia, Charleston Division",2/17/00,"patricia bragg%james w. weekley, sibby r. weekley%west virgnia highlands conservancy",individual%ngo,dana robertson%michael c. castle%west virginia division of environmental protection%acoe,fed,charles h. haden ii,defendant,none,acoe,west virginia,smcra%cwa,none,stop construction,natural resources,mine,16,no,0,none,1,none,2,no,0,none,0,none,0,none,EMR,Industrial/Materials,energy & mineral resources,Other mineral extraction,charles h. haden,charles,h.,haden,h,1,1381606,933,haden,charles,harold,II,4,16,1937,Morgantown,WV,3,20,2004,Morgantown,WV,Male,White,U.S. District Court,U.S. District Court for the Northern District of West Virginia,Judge,Gerald Ford,Republican,,,Qualified,WVND0203, ,,10/1/75,West Virginia University,B.S.,1958,West Virginia University College of Law,LL.B.,1961,,,,,,NA,,,NA,"Private practice, Morgantown, West Virginia, 1961-1969; State delegate, West Virginia, 1963-1964; Member, Monongalia County [West Virginia] Board of Education, 1967-1968; Faculty, West Virginia University College of Law, 1967-1968; Tax commissioner, State of West Virginia, 1969-1972; Justice, Supreme Court of Appeals of West Virginia, 1972-1975; chief justice, 1974-1975; Member, Judicial Conference of the United States, 1998-2002",,1892,Republican,Gerald Ford,USDC,"U. S. District Court, Southern District of West Virginia",WV,10/1/75,NA,NA,0.245,0.496,NA,0.496,NA,-0.149333333,-0.22,-0.032,0.189,1,1,0,1937,M,White,Qualified,West Virginia University College of Law,"Private practice, Morgantown, West Virginia, 1961-1969<BR>State delegate, West Virginia, 1963-1964<BR>Member, Monongalia County [West Virginia] Board of Education, 1967-1968<BR>Faculty, West Virginia University College of Law, 1967-1968<BR>Tax commissioner, State of West Virginia, 1969-1972<BR>Justice, Supreme Court of Appeals of West Virginia, 1972-1975; chief justice, 1974-1975",1983,1975,5,B.S.,0,0,0,0.03,NA,"U. S. District Court, Southern District of West Virginia",1975,2004,,NA,3000,NA,NA,NA,NA,NA,NA,"U. S. District Court, Southern District of West Virginia",,NA,h,2,0,0,0,0,1,25,24,0,2,1
80,2000-083f-braggx-001,Bragg v. Robertson,https://advance.lexis.com/api/document?collection=cases&id=urn:contentItem:3YNG-DR70-0038-Y06P-00000-00&context=1516831&sourcegroupingtype=G,83 F. Supp. 2d 713,CIVIL ACTION NO. 2:98-0636,98-00636,"In plaintiffs' action under Surface Mining Control and Reclamation Act, court approved consent decree over intervenors' objections, because decree was fair and reasonable, as the result of extensive adversarial negotiation.",U.S. Federal,"United States District Court for the Southern District of West Virginia, Charleston Division",2/17/00,"patricia bragg%james w. weekley, sibby r. weekley%west virgnia highlands conservancy",individual%ngo,dana robertson%michael c. castle%west virginia division of environmental protection%acoe,fed,charles h. haden ii,defendant,none,acoe,west virginia,smcra%cwa,none,stop construction,natural resources,mine,16,no,0,none,1,none,2,no,0,none,0,none,0,none,EMR,Industrial/Materials,energy & mineral resources,Other mineral extraction,charles h. haden,charles,h.,haden,h,1,1381606,933,haden,charles,harold,II,4,16,1937,Morgantown,WV,3,20,2004,Morgantown,WV,Male,White,U.S. District Court,U.S. District Court for the Northern District of West Virginia,Judge,Gerald Ford,Republican,,,Qualified,WVND0203, ,,10/1/75,West Virginia University,B.S.,1958,West Virginia University College of Law,LL.B.,1961,,,,,,NA,,,NA,"Private practice, Morgantown, West Virginia, 1961-1969; State delegate, West Virginia, 1963-1964; Member, Monongalia County [West Virginia] Board of Education, 1967-1968; Faculty, West Virginia University College of Law, 1967-1968; Tax commissioner, State of West Virginia, 1969-1972; Justice, Supreme Court of Appeals of West Virginia, 1972-1975; chief justice, 1974-1975; Member, Judicial Conference of the United States, 1998-2002",,1893,Republican,Gerald Ford,USDC,"U. S. District Court, Northern District of West Virginia",WV,10/1/75,NA,NA,0.245,0.496,NA,0.496,NA,-0.149333333,-0.22,-0.032,0.189,1,1,0,1937,M,White,Qualified,West Virginia University College of Law,"Private practice, Morgantown, West Virginia, 1961-1969<BR>State delegate, West Virginia, 1963-1964<BR>Member, Monongalia County [West Virginia] Board of Education, 1967-1968<BR>Faculty, West Virginia University College of Law, 1967-1968<BR>Tax commissioner, State of West Virginia, 1969-1972<BR>Justice, Supreme Court of Appeals of West Virginia, 1972-1975; chief justice, 1974-1975",1983,1975,5,B.S.,0,0,0,0.03,NA,"U. S. District Court, Southern District of West Virginia",1975,2004,,NA,3000,NA,NA,NA,NA,NA,NA,"U. S. District Court, Northern District of West Virginia",,NA,h,2,0,0,0,0,1,25,24,0,2,0
